Date,startTime,endTime,totalTime,attendance,homeTeam,awayTeam,game_type,winner,loser,venueLoc,homescore,homegoalsallowed,homeemptynetgoalsallowed,homeadjustedgoalsallowed,homeshotsonGoal,awayscorelist,awaygoalsallowed,awayemptynetgoalsallowed,awayadjustedgoalsallowed,awayshotsonGoal,hockeySeason,TotalAdjusted_Goals,TotalShotson_Goal,homeshareShotsonGoal,awayshareShotsonGoal,shotsonGoalDifference,GF,GA,SOG,SOGA,Team,Wins,Losses,Ties,Total,Season Game,Season Wins,Winning %,Season GF,Season SOG,Season GA,Season SOGA,Season GD,Season SOGD,Goals Per Game (mean),SOG per Game (mean),SOGA per Game (mean),Total Goals Per Game (mean),Expected Winning %,Error,Expected Winning GF/GA
12/29/2015,16:00,17:58,118,3789,BRN,CLG,Tournament Game,BRN,CLG,Tournament,7,5,0,5,35,5,7,1,6,20,2015-2016 Season,11,55,0.636363636,0.363636364,15,6,5,35,20,BRN,1,0,0,1,13,3,0.230769231,36,359,44,373,-8,-14,2.769230769,27.61538462,28.69230769,6.153846154,0.4,-0.169230769,0.400990099
12/30/2015,16:00,17:59,119,3739,BRN,LSS,Tournament Game,LSS,BRN,Tournament,0,3,1,2,28,3,0,0,0,23,2015-2016 Season,2,51,0.549019608,0.450980392,5,0,2,28,23,BRN,0,1,0,1,14,3,0.214285714,36,387,46,396,-10,-9,2.571428571,27.64285714,28.28571429,5.857142857,0.37804878,-0.163763066,0.379835873
1/3/2016,16:00,18:05,125,1874,BRN,PRV,home/away,BRN,PRV,Brown,4,3,0,3,46,3,4,0,4,34,2015-2016 Season,7,80,0.575,0.425,12,4,3,46,34,BRN,1,0,0,1,15,4,0.266666667,40,433,49,430,-9,3,2.666666667,28.86666667,28.66666667,5.933333333,0.398876404,-0.132209738,0.399900025
1/15/2016,19:00,21:02,122,3500,YAL,BRN,home/away,YAL,BRN,Yale,3,2,0,2,22,2,3,0,3,36,2015-2016 Season,5,58,0.379310345,0.620689655,-14,2,3,36,22,BRN,0,1,0,1,16,4,0.25,42,469,52,452,-10,17,2.625,29.3125,28.25,5.875,0.393617021,-0.143617021,0.39480752
1/16/2016,19:00,21:13,133,1452,BRN,YAL,home/away,YAL,BRN,Brown,1,2,0,2,27,2,1,0,1,31,2015-2016 Season,3,58,0.465517241,0.534482759,-4,1,2,27,31,BRN,0,1,0,1,17,4,0.235294118,43,496,54,483,-11,13,2.529411765,29.17647059,28.41176471,5.705882353,0.386597938,-0.15130382,0.388037775
1/22/2016,19:00,20:59,119,1965,STL,BRN,home/away,STL,BRN,St. Lawrence,6,2,0,2,31,2,6,0,6,30,2015-2016 Season,8,61,0.508196721,0.491803279,1,2,6,30,31,BRN,0,1,0,1,18,4,0.222222222,45,526,60,514,-15,12,2.5,29.22222222,28.55555556,5.833333333,0.357142857,-0.134920635,0.36
1/23/2016,19:00,21:05,125,2355,CLK,BRN,home/away,CLK,BRN,Clarkson,5,0,0,0,28,0,5,0,5,19,2015-2016 Season,5,47,0.595744681,0.404255319,9,0,5,19,28,BRN,0,1,0,1,19,4,0.210526316,45,545,65,542,-20,3,2.368421053,28.68421053,28.52631579,5.789473684,0.318181818,-0.107655502,0.324
1/29/2016,19:00,21:01,121,908,BRN,REN,home/away,REN,BRN,Brown,3,4,0,4,32,4,3,0,3,27,2015-2016 Season,7,59,0.542372881,0.457627119,5,3,4,32,27,BRN,0,1,0,1,20,4,0.2,48,577,69,569,-21,8,2.4,28.85,28.45,5.85,0.320512821,-0.120512821,0.32611465
1/30/2016,19:00,21:10,130,1027,BRN,UNI,home/away,Tie,Tie,Brown,2,2,0,2,33,2,2,0,2,40,2015-2016 Season,4,73,0.452054795,0.547945205,-7,2,2,33,40,BRN,0,0,1,1,21,4,0.19047619,50,610,71,609,-21,1,2.380952381,29.04761905,29,5.761904762,0.326446281,-0.135970091,0.331521018
2/2/2016,19:05,21:06,121,3636,CON,BRN,home/away,CON,BRN,Connecticut,3,1,0,1,29,1,3,1,2,31,2015-2016 Season,3,60,0.483333333,0.516666667,-2,1,2,31,29,BRN,0,1,0,1,22,4,0.181818182,51,641,73,638,-22,3,2.318181818,29.13636364,29,5.636363636,0.322580645,-0.140762463,0.327994956
2/5/2016,19:00,21:08,128,952,BRN,HAR,home/away,HAR,BRN,Brown,2,3,0,3,29,3,2,0,2,33,2015-2016 Season,5,62,0.467741935,0.532258065,-4,2,3,29,33,BRN,0,1,0,1,23,4,0.173913043,53,670,76,671,-23,-1,2.304347826,29.13043478,29.17391304,5.608695652,0.321705426,-0.147792383,0.327198602
2/6/2016,19:00,21:00,120,1506,BRN,DAR,home/away,DAR,BRN,Brown,3,6,0,6,33,6,3,0,3,34,2015-2016 Season,9,67,0.492537313,0.507462687,-1,3,6,33,34,BRN,0,1,0,1,24,4,0.166666667,56,703,82,705,-26,-2,2.333333333,29.29166667,29.375,5.75,0.311594203,-0.144927536,0.318052738
2/12/2016,19:03,21:18,135,4097,COR,BRN,home/away,Tie,Tie,Cornell,3,3,0,3,32,3,3,0,3,33,2015-2016 Season,6,65,0.492307692,0.507692308,-1,3,3,33,32,BRN,0,0,1,1,25,4,0.16,59,736,85,737,-26,-1,2.36,29.44,29.48,5.76,0.319444444,-0.159444444,0.325144779
2/19/2016,19:00,21:14,134,780,BRN,CLK,home/away,BRN,CLK,Brown,5,2,0,2,26,2,5,0,5,28,2015-2016 Season,7,54,0.481481481,0.518518519,-2,5,2,26,28,BRN,1,0,0,1,26,5,0.192307692,64,762,87,765,-23,-3,2.461538462,29.30769231,29.42307692,5.807692308,0.347682119,-0.155374427,0.351135877
2/20/2016,19:00,21:15,135,971,BRN,STL,home/away,Tie,Tie,Brown,2,2,0,2,31,2,2,0,2,24,2015-2016 Season,4,55,0.563636364,0.436363636,7,2,2,31,24,BRN,0,0,1,1,27,5,0.185185185,66,793,89,789,-23,4,2.444444444,29.37037037,29.22222222,5.740740741,0.351612903,-0.166427718,0.354809807
2/26/2016,19:04,21:20,136,3556,QUI,BRN,home/away,QUI,BRN,Quinnipiac,4,1,0,1,38,1,4,0,4,18,2015-2016 Season,5,56,0.678571429,0.321428571,20,1,4,18,38,BRN,0,1,0,1,28,5,0.178571429,67,811,93,827,-26,-16,2.392857143,28.96428571,29.53571429,5.714285714,0.3375,-0.158928571,0.341680621
2/27/2016,19:00,21:17,137,2013,PRN,BRN,home/away,Tie,Tie,Princeton,2,2,0,2,45,2,2,0,2,37,2015-2016 Season,4,82,0.548780488,0.451219512,8,2,2,37,45,BRN,0,0,1,1,29,5,0.172413793,69,848,95,872,-26,-24,2.379310345,29.24137931,30.06896552,5.655172414,0.341463415,-0.169049622,0.345350355
3/4/2016,19:00,21:10,130,2182,REN,BRN,home/away,REN,BRN,Rensselaer,3,2,0,2,23,2,3,0,3,35,2015-2016 Season,5,58,0.396551724,0.603448276,-12,2,3,35,23,BRN,0,1,0,1,30,5,0.166666667,71,883,98,895,-27,-12,2.366666667,29.43333333,29.83333333,5.633333333,0.340236686,-0.17357002,0.344213042
3/5/2016,19:00,21:20,140,2601,REN,BRN,home/away,REN,BRN,Rensselaer,4,3,0,3,31,3,4,0,4,36,2015-2016 Season,7,67,0.462686567,0.537313433,-5,3,4,36,31,BRN,0,1,0,1,31,5,0.161290323,74,919,102,926,-28,-7,2.387096774,29.64516129,29.87096774,5.677419355,0.340909091,-0.179618768,0.344836272
10/28/2016,19:05,21:13,128,921,HCR,BRN,home/away,HCR,BRN,Holy Cross,3,0,0,0,32,0,3,0,3,23,2016-2017 Season,3,55,0.581818182,0.418181818,9,0,3,23,32,BRN,0,1,0,1,1,0,0,0,23,3,32,-3,-9,0,23,32,3,-0.5,0.5,0
10/30/2016,17:00,19:15,135,1494,BRN,PRV,home/away,PRV,BRN,Brown,0,6,0,6,21,6,0,0,0,41,2016-2017 Season,6,62,0.338709677,0.661290323,-20,0,6,21,41,BRN,0,1,0,1,2,0,0,0,44,9,73,-9,-29,0,22,36.5,4.5,-0.5,0.5,0
11/4/2016,19:00,21:10,130,3071,REN,BRN,home/away,REN,BRN,Rensselaer,3,1,0,1,31,1,3,1,2,28,2016-2017 Season,3,59,0.525423729,0.474576271,3,1,2,28,31,BRN,0,1,0,1,3,0,0,1,72,11,104,-10,-32,0.333333333,24,34.66666667,4,-0.333333333,0.333333333,0.008196721
11/5/2016,19:00,21:20,140,1912,UNI,BRN,home/away,UNI,BRN,Union,6,4,0,4,32,4,6,1,5,37,2016-2017 Season,9,69,0.463768116,0.536231884,-5,4,5,37,32,BRN,0,1,0,1,4,0,0,5,109,16,136,-11,-27,1.25,27.25,34,5.25,-0.023809524,0.023809524,0.088967972
11/11/2016,19:00,21:26,146,1105,BRN,COR,home/away,COR,BRN,Brown,2,4,0,4,24,4,2,0,2,33,2016-2017 Season,6,57,0.421052632,0.578947368,-9,2,4,24,33,BRN,0,1,0,1,5,0,0,7,133,20,169,-13,-36,1.4,26.6,33.8,5.4,0.018518519,-0.018518519,0.109131403
11/12/2016,16:00,18:05,125,803,BRN,CLG,home/away,BRN,CLG,Brown,4,2,0,2,27,2,4,0,4,24,2016-2017 Season,6,51,0.529411765,0.470588235,3,4,2,27,24,BRN,1,0,0,1,6,1,0.166666667,11,160,22,193,-11,-33,1.833333333,26.66666667,32.16666667,5.5,0.166666667,-2.78E-17,0.2
11/18/2016,19:00,20:59,119,2395,CLK,BRN,home/away,CLK,BRN,Clarkson,3,2,0,2,24,2,3,0,3,28,2016-2017 Season,5,52,0.461538462,0.538461538,-4,2,3,28,24,BRN,0,1,0,1,7,1,0.142857143,13,188,25,217,-12,-29,1.857142857,26.85714286,31,5.428571429,0.184210526,-0.041353383,0.212846348
11/19/2016,19:00,21:19,139,1339,STL,BRN,home/away,STL,BRN,St. Lawrence,7,2,0,2,39,2,7,0,7,26,2016-2017 Season,9,65,0.6,0.4,13,2,7,26,39,BRN,0,1,0,1,8,1,0.125,15,214,32,256,-17,-42,1.875,26.75,32,5.875,0.138297872,-0.013297872,0.180144115
11/26/2016,19:07,21:14,127,3499,MNE,BRN,home/away,MNE,BRN,Maine,5,1,0,1,32,1,5,1,4,29,2016-2017 Season,5,61,0.524590164,0.475409836,3,1,4,29,32,BRN,0,1,0,1,9,1,0.111111111,16,243,36,288,-20,-45,1.777777778,27,32,5.777777778,0.115384615,-0.004273504,0.164948454
12/3/2016,19:00,21:20,140,1772,ARM,BRN,home/away,BRN,ARM,Army West Point,1,3,1,2,23,3,1,0,1,35,2016-2017 Season,3,58,0.396551724,0.603448276,-12,2,1,35,23,BRN,1,0,0,1,10,2,0.2,18,278,37,311,-19,-33,1.8,27.8,31.1,5.5,0.154545455,0.045454545,0.191376255
12/9/2016,19:00,21:06,126,869,BRN,UNI,home/away,UNI,BRN,Brown,1,3,0,3,27,3,1,0,1,35,2016-2017 Season,4,62,0.435483871,0.564516129,-8,1,3,27,35,BRN,0,1,0,1,11,2,0.181818182,19,305,40,346,-21,-41,1.727272727,27.72727273,31.45454545,5.363636364,0.144067797,0.037750385,0.18408975
12/10/2016,16:00,18:09,129,860,BRN,REN,home/away,BRN,REN,Brown,6,3,0,3,34,3,6,2,4,22,2016-2017 Season,7,56,0.607142857,0.392857143,12,4,3,34,22,BRN,1,0,0,1,12,3,0.25,23,339,43,368,-20,-29,1.916666667,28.25,30.66666667,5.5,0.196969697,0.053030303,0.222455845
12/30/2016,19:25,22:00,155,1153,ASU,BRN,home/away,Tie,Tie,Arizona State,8,8,0,8,22,8,8,0,8,35,2016-2017 Season,16,57,0.385964912,0.614035088,-13,8,8,35,22,BRN,0,0,1,1,13,3,0.230769231,31,374,51,390,-20,-16,2.384615385,28.76923077,30,6.307692308,0.256097561,-0.02532833,0.269792252
12/31/2016,16:00,18:08,128,814,CON,BRN,Tournament Game,CON,BRN,Tournament,4,1,0,1,34,1,4,1,3,16,2016-2017 Season,4,50,0.68,0.32,18,1,3,16,34,BRN,0,1,0,1,14,3,0.214285714,32,390,54,424,-22,-34,2.285714286,27.85714286,30.28571429,6.142857143,0.244186047,-0.029900332,0.259898477
1/8/2017,16:00,17:57,117,407,BRN,UNH,home/away,UNH,BRN,Brown,4,7,0,7,27,7,4,0,4,27,2016-2017 Season,11,54,0.5,0.5,0,4,7,27,27,BRN,0,1,0,1,15,3,0.2,36,417,61,451,-25,-34,2.4,27.8,30.06666667,6.466666667,0.242268041,-0.042268041,0.258321706
1/13/2017,19:00,21:03,123,760,BRN,STL,home/away,STL,BRN,Brown,1,2,0,2,27,2,1,0,1,29,2016-2017 Season,3,56,0.482142857,0.517857143,-2,1,2,27,29,BRN,0,1,0,1,16,3,0.1875,37,444,63,480,-26,-36,2.3125,27.75,30,6.25,0.24,-0.0525,0.256463095
1/14/2017,19:00,21:00,120,836,BRN,CLK,home/away,CLK,BRN,Brown,2,7,0,7,30,7,2,0,2,32,2016-2017 Season,9,62,0.483870968,0.516129032,-2,2,7,30,32,BRN,0,1,0,1,17,3,0.176470588,39,474,70,512,-31,-38,2.294117647,27.88235294,30.11764706,6.411764706,0.21559633,-0.039125742,0.236878991
1/20/2017,19:00,21:15,135,1708,HAR,BRN,home/away,HAR,BRN,Harvard,3,0,0,0,42,0,3,1,2,26,2016-2017 Season,2,68,0.617647059,0.382352941,16,0,2,26,42,BRN,0,1,0,1,18,3,0.166666667,39,500,72,554,-33,-54,2.166666667,27.77777778,30.77777778,6.166666667,0.202702703,-0.036036036,0.226845638
1/21/2017,19:06,21:16,130,2464,DAR,BRN,home/away,BRN,DAR,Dartmouth,3,4,0,4,31,4,3,0,3,34,2016-2017 Season,7,65,0.476923077,0.523076923,-3,4,3,34,31,BRN,1,0,0,1,19,4,0.210526316,43,534,75,585,-32,-51,2.263157895,28.10526316,30.78947368,6.210526316,0.228813559,-0.018287244,0.247390955
1/27/2017,19:05,21:23,138,1406,BRN,YAL,home/away,YAL,BRN,Brown,3,4,0,4,26,4,3,0,3,32,2016-2017 Season,7,58,0.448275862,0.551724138,-6,3,4,26,32,BRN,0,1,0,1,20,4,0.2,46,560,79,617,-33,-57,2.3,28,30.85,6.25,0.236,-0.036,0.253200909
1/28/2017,19:00,20:57,117,3500,YAL,BRN,home/away,YAL,BRN,Yale,4,1,0,1,26,1,4,1,3,25,2016-2017 Season,4,51,0.509803922,0.490196078,1,1,3,25,26,BRN,0,1,0,1,21,4,0.19047619,47,585,82,643,-35,-58,2.238095238,27.85714286,30.61904762,6.142857143,0.228682171,-0.03820598,0.247285346
2/3/2017,19:00,21:08,128,911,BRN,QUI,home/away,QUI,BRN,Brown,0,1,0,1,21,1,0,0,0,32,2016-2017 Season,1,53,0.396226415,0.603773585,-11,0,1,21,32,BRN,0,1,0,1,22,4,0.181818182,47,606,83,675,-36,-69,2.136363636,27.54545455,30.68181818,5.909090909,0.223076923,-0.041258741,0.242800616
2/4/2017,16:00,18:18,138,850,BRN,PRN,home/away,Tie,Tie,Brown,3,3,0,3,26,3,3,0,3,37,2016-2017 Season,6,63,0.412698413,0.587301587,-11,3,3,26,37,BRN,0,0,1,1,23,4,0.173913043,50,632,86,712,-36,-80,2.173913043,27.47826087,30.95652174,5.913043478,0.235294118,-0.061381074,0.252627324
2/11/2017,19:05,21:18,133,1901,CLG,BRN,home/away,CLG,BRN,Colgate,2,1,0,1,27,1,2,0,2,21,2016-2017 Season,3,48,0.5625,0.4375,6,1,2,21,27,BRN,0,1,0,1,24,4,0.166666667,51,653,88,739,-37,-86,2.125,27.20833333,30.79166667,5.791666667,0.23381295,-0.067146283,0.25142581
2/12/2017,16:03,18:11,128,3576,COR,BRN,home/away,COR,BRN,Cornell,5,3,0,3,31,3,5,0,5,26,2016-2017 Season,8,57,0.543859649,0.456140351,5,3,5,26,31,BRN,0,1,0,1,25,4,0.16,54,679,93,770,-39,-91,2.16,27.16,30.8,5.88,0.234693878,-0.074693878,0.252140078
2/17/2017,19:00,21:10,130,776,BRN,DAR,home/away,DAR,BRN,Brown,4,5,0,5,28,5,4,0,4,44,2016-2017 Season,9,72,0.388888889,0.611111111,-16,4,5,28,44,BRN,0,1,0,1,26,4,0.153846154,58,707,98,814,-40,-107,2.230769231,27.19230769,31.30769231,6,0.243589744,-0.08974359,0.259407773
2/18/2017,19:00,21:02,122,1271,BRN,HAR,home/away,HAR,BRN,Brown,0,6,0,6,23,6,0,0,0,34,2016-2017 Season,6,57,0.403508772,0.596491228,-11,0,6,23,34,BRN,0,1,0,1,27,4,0.148148148,58,730,104,848,-46,-118,2.148148148,27.03703704,31.40740741,6,0.216049383,-0.067901235,0.237235543
2/24/2017,19:45,21:50,125,1882,PRN,BRN,home/away,PRN,BRN,Princeton,7,2,0,2,43,2,7,0,7,34,2016-2017 Season,9,77,0.558441558,0.441558442,9,2,7,34,43,BRN,0,1,0,1,28,4,0.142857143,60,764,111,891,-51,-127,2.142857143,27.28571429,31.82142857,6.107142857,0.201754386,-0.058897243,0.22611645
2/25/2017,19:00,21:20,140,3093,QUI,BRN,home/away,QUI,BRN,Quinnipiac,4,1,0,1,37,1,4,0,4,19,2016-2017 Season,5,56,0.660714286,0.339285714,18,1,4,19,37,BRN,0,1,0,1,29,4,0.137931034,61,783,115,928,-54,-145,2.103448276,27,32,6.068965517,0.193181818,-0.055250784,0.219579842
3/3/2017,19:00,21:09,129,2857,QUI,BRN,home/away,QUI,BRN,Quinnipiac,6,1,0,1,46,1,6,0,6,20,2016-2017 Season,7,66,0.696969697,0.303030303,26,1,6,20,46,BRN,0,1,0,1,30,4,0.133333333,62,803,121,974,-59,-171,2.066666667,26.76666667,32.46666667,6.1,0.177595628,-0.044262295,0.207952394
3/4/2017,19:00,21:18,138,2664,QUI,BRN,home/away,QUI,BRN,Quinnipiac,5,1,0,1,47,1,5,1,4,25,2016-2017 Season,5,72,0.652777778,0.347222222,22,1,4,25,47,BRN,0,1,0,1,31,4,0.129032258,63,828,125,1021,-62,-193,2.032258065,26.70967742,32.93548387,6.064516129,0.170212766,-0.041180508,0.202562009
10/27/2017,19:00,21:08,128,2588,YAL,BRN,home/away,BRN,YAL,Yale,1,4,2,2,45,4,1,0,1,25,2017-2018 Season,3,70,0.642857143,0.357142857,20,2,1,25,45,BRN,1,0,0,1,1,1,1,2,25,1,45,1,-20,2,25,45,3,0.833333333,0.166666667,0.8
10/28/2017,19:00,21:14,134,553,BRN,YAL,home/away,YAL,BRN,Brown,2,5,1,4,22,5,2,0,2,27,2017-2018 Season,6,49,0.448979592,0.551020408,-5,2,4,22,27,BRN,0,1,0,1,2,1,0.5,4,47,5,72,-1,-25,2,23.5,36,4.5,0.388888889,0.111111111,0.390243902
11/3/2017,19:05,21:20,135,1953,DAR,BRN,home/away,DAR,BRN,Dartmouth,4,3,0,3,22,3,4,0,4,27,2017-2018 Season,7,49,0.448979592,0.551020408,-5,3,4,27,22,BRN,0,1,0,1,3,1,0.333333333,7,74,9,94,-2,-20,2.333333333,24.66666667,31.33333333,5.333333333,0.375,-0.041666667,0.376923077
11/4/2017,19:00,21:20,140,1765,HAR,BRN,home/away,HAR,BRN,Harvard,3,0,0,0,36,0,3,0,3,26,2017-2018 Season,3,62,0.580645161,0.419354839,10,0,3,26,36,BRN,0,1,0,1,4,1,0.25,7,100,12,130,-5,-30,1.75,25,32.5,4.75,0.236842105,0.013157895,0.25388601
11/10/2017,19:00,21:11,131,620,BRN,CLK,home/away,CLK,BRN,Brown,3,5,1,4,35,5,3,0,3,28,2017-2018 Season,7,63,0.555555556,0.444444444,7,3,4,35,28,BRN,0,1,0,1,5,1,0.2,10,135,16,158,-6,-23,2,27,31.6,5.2,0.269230769,-0.069230769,0.280898876
11/11/2017,19:00,21:08,128,672,BRN,STL,home/away,BRN,STL,Brown,3,1,0,1,46,1,3,0,3,25,2017-2018 Season,4,71,0.647887324,0.352112676,21,3,1,46,25,BRN,1,0,0,1,6,2,0.333333333,13,181,17,183,-4,-2,2.166666667,30.16666667,30.5,5,0.366666667,-0.033333333,0.368995633
11/17/2017,19:00,21:18,138,2897,QUI,BRN,home/away,QUI,BRN,Quinnipiac,5,0,0,0,36,0,5,0,5,22,2017-2018 Season,5,58,0.620689655,0.379310345,14,0,5,22,36,BRN,0,1,0,1,7,2,0.285714286,13,203,22,219,-9,-16,1.857142857,29,31.28571429,5,0.242857143,0.042857143,0.258805513
11/18/2017,19:00,21:25,145,1367,PRN,BRN,home/away,BRN,PRN,Princeton,0,3,0,3,47,3,0,0,0,34,2017-2018 Season,3,81,0.580246914,0.419753086,13,3,0,34,47,BRN,1,0,0,1,8,3,0.375,16,237,22,266,-6,-29,2,29.625,33.25,4.75,0.342105263,0.032894737,0.345945946
11/21/2017,19:00,21:16,136,565,BRN,HCR,home/away,BRN,HCR,Brown,4,2,0,2,38,2,4,1,3,24,2017-2018 Season,5,62,0.612903226,0.387096774,14,3,2,38,24,BRN,1,0,0,1,9,4,0.444444444,19,275,24,290,-5,-15,2.111111111,30.55555556,32.22222222,4.777777778,0.38372093,0.060723514,0.385272145
12/1/2017,19:00,21:08,128,1728,UNI,BRN,home/away,UNI,BRN,Union,3,1,0,1,28,1,3,0,3,32,2017-2018 Season,4,60,0.466666667,0.533333333,-4,1,3,32,28,BRN,0,1,0,1,10,4,0.4,20,307,27,318,-7,-11,2,30.7,31.8,4.7,0.35106383,0.04893617,0.354295837
12/2/2017,19:00,21:05,125,2313,REN,BRN,home/away,BRN,REN,Rensselaer,4,5,0,5,31,5,4,0,4,30,2017-2018 Season,9,61,0.508196721,0.491803279,1,5,4,30,31,BRN,1,0,0,1,11,5,0.454545455,25,337,31,349,-6,-12,2.272727273,30.63636364,31.72727273,5.090909091,0.392857143,0.061688312,0.39407314
12/6/2017,19:00,21:05,125,609,BRN,BEN,home/away,BEN,BRN,Brown,1,3,0,3,32,3,1,0,1,22,2017-2018 Season,4,54,0.592592593,0.407407407,10,1,3,32,22,BRN,0,1,0,1,12,5,0.416666667,26,369,34,371,-8,-2,2.166666667,30.75,30.91666667,5,0.366666667,0.05,0.368995633
12/9/2017,19:05,21:23,138,3575,VER,BRN,home/away,Tie,Tie,Vermont,2,2,0,2,36,2,2,0,2,27,2017-2018 Season,4,63,0.571428571,0.428571429,9,2,2,27,36,BRN,0,0,1,1,13,5,0.384615385,28,396,36,407,-8,-11,2.153846154,30.46153846,31.30769231,4.923076923,0.375,0.009615385,0.376923077
1/3/2018,19:00,21:12,132,1735,PRV,BRN,home/away,PRV,BRN,Providence,5,0,0,0,33,0,5,0,5,15,2017-2018 Season,5,48,0.6875,0.3125,18,0,5,15,33,BRN,0,1,0,1,14,5,0.357142857,28,411,41,440,-13,-29,2,29.35714286,31.42857143,4.928571429,0.311594203,0.045548654,0.318052738
1/6/2018,19:00,21:15,135,3960,UNH,BRN,home/away,Tie,Tie,New Hampshire,4,4,0,4,31,4,4,0,4,39,2017-2018 Season,8,70,0.442857143,0.557142857,-8,4,4,39,31,BRN,0,0,1,1,15,5,0.333333333,32,450,45,471,-13,-21,2.133333333,30,31.4,5.133333333,0.331168831,0.002164502,0.335847819
1/8/2018,19:00,21:20,140,717,BRN,MNE,home/away,Tie,Tie,Brown,4,4,0,4,30,4,4,0,4,35,2017-2018 Season,8,65,0.461538462,0.538461538,-5,4,4,30,35,BRN,0,0,1,1,16,5,0.3125,36,480,49,506,-13,-26,2.25,30,31.625,5.3125,0.347058824,-0.034558824,0.350554504
1/12/2018,19:00,21:04,124,775,BRN,CLG,home/away,CLG,BRN,Brown,1,2,0,2,38,2,1,0,1,33,2017-2018 Season,3,71,0.535211268,0.464788732,5,1,2,38,33,BRN,0,1,0,1,17,5,0.294117647,37,518,51,539,-14,-21,2.176470588,30.47058824,31.70588235,5.176470588,0.340909091,-0.046791444,0.344836272
1/13/2018,19:00,21:19,139,1723,BRN,COR,home/away,COR,BRN,Brown,1,3,0,3,19,3,1,0,1,27,2017-2018 Season,4,46,0.413043478,0.586956522,-8,1,3,19,27,BRN,0,1,0,1,18,5,0.277777778,38,537,54,566,-16,-29,2.111111111,29.83333333,31.44444444,5.111111111,0.326086957,-0.048309179,0.331192661
1/19/2018,19:00,21:05,125,827,BRN,REN,home/away,BRN,REN,Brown,2,1,0,1,43,1,2,0,2,28,2017-2018 Season,3,71,0.605633803,0.394366197,15,2,1,43,28,BRN,1,0,0,1,19,6,0.315789474,40,580,55,594,-15,-14,2.105263158,30.52631579,31.26315789,5,0.342105263,-0.026315789,0.345945946
1/20/2018,19:00,21:04,124,800,BRN,UNI,home/away,UNI,BRN,Brown,0,2,0,2,20,2,0,0,0,28,2017-2018 Season,2,48,0.416666667,0.583333333,-8,0,2,20,28,BRN,0,1,0,1,20,6,0.3,40,600,57,622,-17,-22,2,30,31.1,4.85,0.324742268,-0.024742268,0.329964941
1/26/2018,19:00,21:09,129,1064,STL,BRN,home/away,STL,BRN,St. Lawrence,3,2,0,2,36,2,3,0,3,39,2017-2018 Season,5,75,0.48,0.52,-3,2,3,39,36,BRN,0,1,0,1,21,6,0.285714286,42,639,60,658,-18,-19,2,30.42857143,31.33333333,4.857142857,0.323529412,-0.037815126,0.32885906
1/27/2018,19:00,21:21,141,3194,CLK,BRN,home/away,Tie,Tie,Clarkson,2,2,0,2,37,2,2,0,2,25,2017-2018 Season,4,62,0.596774194,0.403225806,12,2,2,25,37,BRN,0,0,1,1,22,6,0.272727273,44,664,62,695,-18,-31,2,30.18181818,31.59090909,4.818181818,0.330188679,-0.057461407,0.334948097
2/3/2018,19:00,21:13,133,1279,BRN,CON,home/away,CON,BRN,Brown,4,6,1,5,31,6,4,0,4,34,2017-2018 Season,9,65,0.476923077,0.523076923,-3,4,5,31,34,BRN,0,1,0,1,23,6,0.260869565,48,695,67,729,-19,-34,2.086956522,30.2173913,31.69565217,5,0.334782609,-0.073913043,0.339172678
2/9/2018,19:00,21:07,127,850,BRN,PRN,home/away,PRN,BRN,Brown,2,7,0,7,35,7,2,0,2,32,2017-2018 Season,9,67,0.52238806,0.47761194,3,2,7,35,32,BRN,0,1,0,1,24,6,0.25,50,730,74,761,-24,-31,2.083333333,30.41666667,31.70833333,5.166666667,0.306451613,-0.056451613,0.313440321
2/10/2018,19:00,20:56,116,1056,BRN,QUI,home/away,QUI,BRN,Brown,0,3,0,3,22,3,0,0,0,26,2017-2018 Season,3,48,0.458333333,0.541666667,-4,0,3,22,26,BRN,0,1,0,1,25,6,0.24,50,752,77,787,-27,-35,2,30.08,31.48,5.08,0.287401575,-0.047401575,0.296595088
2/16/2018,19:03,21:11,128,3236,COR,BRN,home/away,COR,BRN,Cornell,2,1,0,1,23,1,2,0,2,26,2017-2018 Season,3,49,0.469387755,0.530612245,-3,1,2,26,23,BRN,0,1,0,1,26,6,0.230769231,51,778,79,810,-28,-32,1.961538462,29.92307692,31.15384615,5,0.284615385,-0.053846154,0.294164216
2/17/2018,19:10,21:20,130,1347,CLG,BRN,home/away,CLG,BRN,Colgate,3,1,0,1,29,1,3,0,3,28,2017-2018 Season,4,57,0.50877193,0.49122807,1,1,3,28,29,BRN,0,1,0,1,27,6,0.222222222,52,806,82,839,-30,-33,1.925925926,29.85185185,31.07407407,4.962962963,0.276119403,-0.053897181,0.286805261
2/23/2018,19:00,21:08,128,935,BRN,HAR,home/away,BRN,HAR,Brown,6,4,0,4,29,4,6,0,6,45,2017-2018 Season,10,74,0.391891892,0.608108108,-16,6,4,29,45,BRN,1,0,0,1,28,7,0.25,58,835,86,884,-28,-49,2.071428571,29.82142857,31.57142857,5.142857143,0.305555556,-0.055555556,0.312639405
