,Date,homeTeam,awayTeam,gameType,winner,loser,homeadjustedgoalsallowed,homeshotsonGoal,awayadjustedgoalsallowed,awayshotsonGoal,0,hockeySeason,GF,GA,SOG,SOGA,Team,Wins,Losses,Ties,Total,Season Game,Season Wins,Winning %,Season GF,Season SOG,Season GA,Season SOGA,Season GD,Season SOGD,Goals Per Game (mean),SOG per Game (mean),SOGA per Game (mean),Total Goals Per Game (mean),Expected Winning %,Error,Expected Winning GF/GA
2619,2016-11-01,HCR,UNI,home/away,HCR,UNI,4,35,5,36,85.0,2016-2017 Season,5,4,35,36,HCR,1,0,0,1,5,4,0.8,17,152,16,145,1,7,3.4,30.4,29.0,6.6,0.5303030303030303,0.26969696969696977,0.5302752293577981
2633,2016-11-04,HCR,AIC,home/away,Tie,Tie,4,26,4,36,85.0,2016-2017 Season,4,4,26,36,HCR,0,0,1,1,6,4,0.6666666666666666,21,178,20,181,1,-3,3.5,29.666666666666668,30.166666666666668,6.833333333333333,0.524390243902439,0.14227642276422758,0.5243757431629013
2839,2016-12-02,HCR,AFA,home/away,Tie,Tie,2,26,2,15,85.0,2016-2017 Season,2,2,26,15,HCR,0,0,1,1,7,4,0.5714285714285714,23,204,22,196,1,8,3.2857142857142856,29.142857142857142,28.0,6.428571428571429,0.5222222222222223,0.04920634920634914,0.5222112537018756
2862,2016-12-03,HCR,AFA,home/away,HCR,AFA,2,30,3,30,85.0,2016-2017 Season,3,2,30,30,HCR,1,0,0,1,8,5,0.625,26,234,24,226,2,8,3.25,29.25,28.25,6.25,0.54,0.08499999999999996,0.5399361022364217
2912,2016-12-10,HCR,ARM,home/away,ARM,HCR,8,32,1,30,85.0,2016-2017 Season,1,8,32,30,HCR,0,1,0,1,9,5,0.5555555555555556,27,266,32,256,-5,10,3.0,29.555555555555557,28.444444444444443,6.555555555555555,0.4152542372881356,0.14030131826741998,0.41585852823730746
2946,2016-12-27,HCR,USN,home/away,HCR,USN,1,47,10,25,85.0,2016-2017 Season,10,1,47,25,HCR,1,0,0,1,10,6,0.6,37,313,33,281,4,32,3.7,31.3,28.1,7.0,0.5571428571428572,0.042857142857142816,0.5569568755085436
2958,2016-12-30,HCR,CNS,home/away,CNS,HCR,3,30,0,18,85.0,2016-2017 Season,0,3,30,18,HCR,0,1,0,1,11,6,0.5454545454545454,37,343,36,299,1,44,3.3636363636363638,31.181818181818183,27.181818181818183,6.636363636363637,0.5136986301369864,0.03175591531755906,0.5136960600375234
2979,2016-12-31,HCR,CNS,home/away,HCR,CNS,0,27,3,18,85.0,2016-2017 Season,3,0,27,18,HCR,1,0,0,1,12,7,0.5833333333333334,40,370,36,317,4,53,3.3333333333333335,30.833333333333332,26.416666666666668,6.333333333333333,0.5526315789473684,0.030701754385965008,0.5524861878453039
3002,2017-01-06,HCR,NIA,home/away,HCR,NIA,1,35,3,19,85.0,2016-2017 Season,3,1,35,19,HCR,1,0,0,1,13,8,0.6153846153846154,43,405,37,336,6,69,3.3076923076923075,31.153846153846153,25.846153846153847,6.153846153846154,0.575,0.04038461538461546,0.574580484773151
3023,2017-01-07,HCR,NIA,home/away,HCR,NIA,1,32,2,24,85.0,2016-2017 Season,2,1,32,24,HCR,1,0,0,1,14,9,0.6428571428571429,45,437,38,360,7,77,3.2142857142857144,31.214285714285715,25.714285714285715,5.928571428571429,0.5843373493975903,0.058519793459552605,0.5837417123090227
3110,2017-01-20,HCR,MRC,home/away,Tie,Tie,3,44,3,29,85.0,2016-2017 Season,3,3,44,29,HCR,0,0,1,1,15,9,0.6,48,481,41,389,7,92,3.2,32.06666666666667,25.933333333333334,5.933333333333334,0.5786516853932584,0.02134831460674158,0.578168130489335
3136,2017-01-21,HCR,MRC,home/away,Tie,Tie,3,36,3,29,85.0,2016-2017 Season,3,3,36,29,HCR,0,0,1,1,16,9,0.5625,51,517,44,418,7,99,3.1875,32.3125,26.125,5.9375,0.5736842105263158,-0.011184210526315796,0.5732863125413269
3172,2017-01-27,HCR,RMU,home/away,HCR,RMU,3,23,4,35,85.0,2016-2017 Season,4,3,23,35,HCR,1,0,0,1,17,10,0.5882352941176471,55,540,47,453,8,87,3.235294117647059,31.764705882352942,26.647058823529413,6.0,0.5784313725490196,0.009803921568627527,0.5779518532670997
3199,2017-01-28,HCR,RMU,home/away,RMU,HCR,6,25,0,21,85.0,2016-2017 Season,0,6,25,21,HCR,0,1,0,1,18,10,0.5555555555555556,55,565,53,474,2,91,3.0555555555555554,31.38888888888889,26.333333333333332,6.0,0.5185185185185185,0.03703703703703709,0.51851217003771
3220,2017-02-03,HCR,AIC,home/away,HCR,AIC,2,28,8,26,85.0,2016-2017 Season,8,2,28,26,HCR,1,0,0,1,19,11,0.5789473684210527,63,593,55,500,8,93,3.3157894736842106,31.210526315789473,26.31578947368421,6.2105263157894735,0.5677966101694916,0.011150758251561088,0.5674864169287961
3332,2017-02-17,HCR,ARM,home/away,ARM,HCR,3,33,1,24,85.0,2016-2017 Season,1,3,33,24,HCR,0,1,0,1,20,11,0.55,64,626,58,524,6,102,3.2,31.3,26.2,6.1,0.5491803278688525,0.0008196721311475308,0.5490616621983915
3576,2017-09-30,HCR,CAR,home/away,Tie,Tie,4,33,4,18,85.0,2017-2018 Season,4,4,33,18,HCR,0,0,1,1,1,0,0.0,4,33,4,18,0,15,4.0,33.0,18.0,8.0,0.5,-0.5,0.5
3655,2017-10-13,HCR,MRC,home/away,Tie,Tie,1,32,1,46,85.0,2017-2018 Season,1,1,32,46,HCR,0,0,1,1,2,0,0.0,5,65,5,64,0,1,2.5,32.5,32.0,5.0,0.5,-0.5,0.5
3682,2017-10-14,HCR,MRC,home/away,Tie,Tie,4,33,4,50,85.0,2017-2018 Season,4,4,33,50,HCR,0,0,1,1,3,0,0.0,9,98,9,114,0,-16,3.0,32.666666666666664,38.0,6.0,0.5,-0.5,0.5
3709,2017-10-20,HCR,BEN,home/away,HCR,BEN,3,46,4,20,85.0,2017-2018 Season,4,3,46,20,HCR,1,0,0,1,4,1,0.25,13,144,12,134,1,10,3.25,36.0,33.5,6.25,0.54,-0.29000000000000004,0.5399361022364217
3737,2017-10-21,HCR,BEN,home/away,HCR,BEN,0,30,5,27,85.0,2017-2018 Season,5,0,30,27,HCR,1,0,0,1,5,2,0.4,18,174,12,161,6,13,3.6,34.8,32.2,6.0,0.7,-0.29999999999999993,0.6923076923076923
3767,2017-10-27,HCR,DAR,home/away,HCR,DAR,3,29,5,33,85.0,2017-2018 Season,5,3,29,33,HCR,1,0,0,1,6,3,0.5,23,203,15,194,8,9,3.8333333333333335,33.833333333333336,32.333333333333336,6.333333333333333,0.7105263157894737,-0.21052631578947367,0.7015915119363395
3876,2017-11-10,HCR,AFA,home/away,HCR,AFA,0,31,2,27,85.0,2017-2018 Season,2,0,31,27,HCR,1,0,0,1,7,4,0.5714285714285714,25,234,15,221,10,13,3.5714285714285716,33.42857142857143,31.571428571428573,5.714285714285714,0.75,-0.1785714285714286,0.7352941176470589
3904,2017-11-11,HCR,AFA,home/away,Tie,Tie,3,31,3,29,85.0,2017-2018 Season,3,3,31,29,HCR,0,0,1,1,8,4,0.5,28,265,18,250,10,15,3.5,33.125,31.25,5.75,0.717391304347826,-0.21739130434782605,0.7075812274368231
3988,2017-11-24,HCR,ASU,home/away,ASU,HCR,3,31,1,31,85.0,2017-2018 Season,1,3,31,31,HCR,0,1,0,1,9,4,0.4444444444444444,29,296,21,281,8,15,3.2222222222222223,32.888888888888886,31.22222222222222,5.555555555555555,0.66,-0.2155555555555556,0.65600624024961
4007,2017-11-25,HCR,ASU,home/away,Tie,Tie,3,42,3,31,85.0,2017-2018 Season,3,3,42,31,HCR,0,0,1,1,10,4,0.4,32,338,24,312,8,26,3.2,33.8,31.2,5.6,0.6428571428571428,-0.24285714285714277,0.64
4168,2017-12-30,HCR,SAC,home/away,Tie,Tie,5,38,5,36,85.0,2017-2018 Season,5,5,38,36,HCR,0,0,1,1,11,4,0.36363636363636365,37,376,29,348,8,28,3.3636363636363638,34.18181818181818,31.636363636363637,6.0,0.6212121212121212,-0.25757575757575757,0.6194570135746607
4221,2018-01-06,HCR,AIC,home/away,AIC,HCR,3,25,2,36,85.0,2017-2018 Season,2,3,25,36,HCR,0,1,0,1,12,4,0.3333333333333333,39,401,32,384,7,17,3.25,33.416666666666664,32.0,5.916666666666667,0.5985915492957746,-0.2652582159624413,0.5976424361493123
4278,2018-01-13,HCR,SAC,home/away,HCR,SAC,2,33,3,27,85.0,2017-2018 Season,3,2,33,27,HCR,1,0,0,1,13,5,0.38461538461538464,42,434,34,411,8,23,3.230769230769231,33.38461538461539,31.615384615384617,5.846153846153846,0.6052631578947368,-0.2206477732793522,0.6041095890410959
4309,2018-01-19,HCR,NIA,home/away,HCR,NIA,1,28,2,20,85.0,2017-2018 Season,2,1,28,20,HCR,1,0,0,1,14,6,0.42857142857142855,44,462,35,431,9,31,3.142857142857143,33.0,30.785714285714285,5.642857142857143,0.6139240506329113,-0.18535262206148279,0.6124644099968365
4332,2018-01-20,HCR,NIA,home/away,NIA,HCR,6,26,0,41,85.0,2017-2018 Season,0,6,26,41,HCR,0,1,0,1,15,6,0.4,44,488,41,472,3,16,2.933333333333333,32.53333333333333,31.466666666666665,5.666666666666667,0.5352941176470588,-0.1352941176470588,0.535250207354161
4364,2018-01-26,HCR,RIT,home/away,HCR,RIT,0,36,4,29,85.0,2017-2018 Season,4,0,36,29,HCR,1,0,0,1,16,7,0.4375,48,524,41,501,7,23,3.0,32.75,31.3125,5.5625,0.5786516853932584,-0.1411516853932584,0.578168130489335
4392,2018-01-27,HCR,RIT,home/away,RIT,HCR,3,28,2,49,85.0,2017-2018 Season,2,3,28,49,HCR,0,1,0,1,17,7,0.4117647058823529,50,552,44,550,6,2,2.9411764705882355,32.470588235294116,32.35294117647059,5.529411764705882,0.5638297872340425,-0.1520650813516896,0.563570784490532
4566,2018-02-22,HCR,AIC,home/away,HCR,AIC,0,28,2,31,85.0,2017-2018 Season,2,0,28,31,HCR,1,0,0,1,18,8,0.4444444444444444,52,580,44,581,8,-1,2.888888888888889,32.22222222222222,32.27777777777778,5.333333333333333,0.5833333333333334,-0.13888888888888895,0.5827586206896552
4680,2018-03-09,HCR,RMU,home/away,RMU,HCR,3,40,1,44,85.0,2017-2018 Season,1,3,40,44,HCR,0,1,0,1,19,8,0.42105263157894735,53,620,47,625,6,-5,2.789473684210526,32.63157894736842,32.89473684210526,5.2631578947368425,0.56,-0.1389473684210527,0.5597847748106816
4700,2018-03-10,HCR,RMU,home/away,RMU,HCR,4,38,1,30,85.0,2017-2018 Season,1,4,38,30,HCR,0,1,0,1,20,8,0.4,54,658,51,655,3,3,2.7,32.9,32.75,5.25,0.5285714285714286,-0.12857142857142856,0.5285481239804242
4803,2018-10-12,HCR,CNS,home/away,HCR,CNS,2,20,2,32,85.0,2018-2019 Season,2,2,20,32,HCR,1,0,0,1,1,1,1.0,2,20,2,32,0,-12,2.0,20.0,32.0,4.0,0.5,0.5,0.5
4825,2018-10-13,HCR,CNS,home/away,CNS,HCR,7,32,6,32,85.0,2018-2019 Season,6,7,32,32,HCR,0,1,0,1,2,1,0.5,8,52,9,64,-1,-12,4.0,26.0,32.0,8.5,0.4411764705882353,0.05882352941176472,0.4413793103448276
4986,2018-11-03,HCR,PRV,home/away,PRV,HCR,2,27,0,38,85.0,2018-2019 Season,0,2,27,38,HCR,0,1,0,1,3,1,0.3333333333333333,8,79,11,102,-3,-23,2.6666666666666665,26.333333333333332,34.0,6.333333333333333,0.34210526315789475,-0.00877192982456143,0.34594594594594597
5068,2018-11-16,HCR,UMA,home/away,UMA,HCR,2,21,1,42,85.0,2018-2019 Season,1,2,21,42,HCR,0,1,0,1,4,1,0.25,9,100,13,144,-4,-44,2.25,25.0,36.0,5.5,0.3181818181818182,-0.06818181818181818,0.324
5137,2018-11-24,HCR,BEN,home/away,BEN,HCR,4,27,2,21,85.0,2018-2019 Season,2,4,27,21,HCR,0,1,0,1,5,1,0.2,11,127,17,165,-6,-38,2.2,25.4,33.0,5.6,0.2857142857142857,-0.08571428571428569,0.2951219512195122
5189,2018-12-01,HCR,AIC,home/away,AIC,HCR,3,28,2,26,85.0,2018-2019 Season,2,3,28,26,HCR,0,1,0,1,6,1,0.16666666666666666,13,155,20,191,-7,-36,2.1666666666666665,25.833333333333332,31.833333333333332,5.5,0.28787878787878785,-0.12121212121212119,0.29701230228471004
5380,2019-01-11,HCR,NIA,home/away,Tie,Tie,3,30,3,34,85.0,2018-2019 Season,3,3,30,34,HCR,0,0,1,1,7,1,0.14285714285714285,16,185,23,225,-7,-40,2.2857142857142856,26.428571428571427,32.142857142857146,5.571428571428571,0.3205128205128205,-0.17765567765567764,0.32611464968152865
5415,2019-01-12,HCR,NIA,home/away,HCR,NIA,1,24,3,33,85.0,2018-2019 Season,3,1,24,33,HCR,1,0,0,1,8,2,0.25,19,209,24,258,-5,-49,2.375,26.125,32.25,5.375,0.38372093023255816,-0.13372093023255816,0.3852721451440768
5466,2019-01-19,HCR,AIC,home/away,AIC,HCR,3,29,2,30,85.0,2018-2019 Season,2,3,29,30,HCR,0,1,0,1,9,2,0.2222222222222222,21,238,27,288,-6,-50,2.3333333333333335,26.444444444444443,32.0,5.333333333333333,0.375,-0.1527777777777778,0.3769230769230769
5551,2019-02-01,HCR,ARM,home/away,Tie,Tie,2,33,2,26,85.0,2018-2019 Season,2,2,33,26,HCR,0,0,1,1,10,2,0.2,23,271,29,314,-6,-43,2.3,27.1,31.4,5.2,0.3846153846153846,-0.18461538461538457,0.3861313868613139
5577,2019-02-02,HCR,ARM,home/away,HCR,ARM,4,28,5,26,85.0,2018-2019 Season,5,4,28,26,HCR,1,0,0,1,11,3,0.2727272727272727,28,299,33,340,-5,-41,2.5454545454545454,27.181818181818183,30.90909090909091,5.545454545454546,0.4180327868852459,-0.14530551415797321,0.41857981847303793
5605,2019-02-08,HCR,RIT,home/away,RIT,HCR,4,31,3,27,85.0,2018-2019 Season,3,4,31,27,HCR,0,1,0,1,12,3,0.25,31,330,37,367,-6,-37,2.5833333333333335,27.5,30.583333333333332,5.666666666666667,0.4117647058823529,-0.16176470588235292,0.41244635193133045
5630,2019-02-09,HCR,RIT,home/away,HCR,RIT,3,19,4,29,85.0,2018-2019 Season,4,3,19,29,HCR,1,0,0,1,13,4,0.3076923076923077,35,349,40,396,-5,-47,2.6923076923076925,26.846153846153847,30.46153846153846,5.769230769230769,0.43333333333333335,-0.12564102564102564,0.4336283185840708
5655,2019-02-15,HCR,RMU,home/away,RMU,HCR,4,22,3,25,85.0,2018-2019 Season,3,4,22,25,HCR,0,1,0,1,14,4,0.2857142857142857,38,371,44,421,-6,-50,2.7142857142857144,26.5,30.071428571428573,5.857142857142857,0.4268292682926829,-0.14111498257839722,0.4272189349112426
5668,2019-02-16,HCR,RMU,home/away,HCR,RMU,0,25,1,32,85.0,2018-2019 Season,1,0,25,32,HCR,1,0,0,1,15,5,0.3333333333333333,39,396,44,453,-5,-57,2.6,26.4,30.2,5.533333333333333,0.43975903614457834,-0.10642570281124503,0.4399768585478739
5733,2019-02-23,HCR,BEN,home/away,Tie,Tie,1,24,1,29,85.0,2018-2019 Season,1,1,24,29,HCR,0,0,1,1,16,5,0.3125,40,420,45,482,-5,-62,2.5,26.25,30.125,5.3125,0.4411764705882353,-0.12867647058823528,0.4413793103448276
5937,2019-10-05,HCR,SFR,home/away,HCR,SFR,0,66,9,13,85.0,2019-2020 Season,9,0,66,13,HCR,1,0,0,1,1,1,1.0,9,66,0,13,9,53,9.0,66.0,13.0,9.0,1.5,-0.5,1.0
6018,2019-10-13,HCR,U18,home/away,U18,HCR,3,33,2,24,85.0,2019-2020 Season,2,3,33,24,HCR,0,1,0,1,2,1,0.5,11,99,3,37,8,62,5.5,49.5,18.5,7.0,1.0714285714285714,-0.5714285714285714,0.9307692307692308
6021,2019-10-17,HCR,MER,home/away,MER,HCR,3,35,1,27,85.0,2019-2020 Season,1,3,35,27,HCR,0,1,0,1,3,1,0.3333333333333333,12,134,6,64,6,70,4.0,44.666666666666664,21.333333333333332,6.0,0.8333333333333333,-0.49999999999999994,0.8
6074,2019-10-25,HCR,STL,home/away,Tie,Tie,2,29,2,23,85.0,2019-2020 Season,2,2,29,23,HCR,0,0,1,1,4,1,0.25,14,163,8,87,6,76,3.5,40.75,21.75,5.5,0.7727272727272727,-0.5227272727272727,0.7538461538461538
6176,2019-11-08,HCR,SAC,home/away,SAC,HCR,4,29,2,26,85.0,2019-2020 Season,2,4,29,26,HCR,0,1,0,1,5,1,0.2,16,192,12,113,4,79,3.2,38.4,22.6,5.6,0.6428571428571428,-0.4428571428571428,0.64
6226,2019-11-15,HCR,ARM,home/away,ARM,HCR,4,27,1,33,85.0,2019-2020 Season,1,4,27,33,HCR,0,1,0,1,6,1,0.16666666666666666,17,219,16,146,1,73,2.8333333333333335,36.5,24.333333333333332,5.5,0.5303030303030303,-0.36363636363636365,0.5302752293577981
6247,2019-11-16,HCR,ARM,home/away,ARM,HCR,3,25,1,26,85.0,2019-2020 Season,1,3,25,26,HCR,0,1,0,1,7,1,0.14285714285714285,18,244,19,172,-1,72,2.5714285714285716,34.857142857142854,24.571428571428573,5.285714285714286,0.47297297297297297,-0.3301158301158301,0.472992700729927
6289,2019-11-22,HCR,SAC,home/away,SAC,HCR,4,23,1,32,85.0,2019-2020 Season,1,4,23,32,HCR,0,1,0,1,8,1,0.125,19,267,23,204,-4,63,2.375,33.375,25.5,5.25,0.40476190476190477,-0.27976190476190477,0.40561797752808987
6337,2019-11-29,HCR,BEN,home/away,BEN,HCR,3,23,2,27,85.0,2019-2020 Season,2,3,23,27,HCR,0,1,0,1,9,1,0.1111111111111111,21,290,26,231,-5,59,2.3333333333333335,32.22222222222222,25.666666666666668,5.222222222222222,0.39361702127659576,-0.28250591016548465,0.39480752014324083
6505,2020-01-03,HCR,MRC,home/away,HCR,MRC,0,35,4,23,85.0,2019-2020 Season,4,0,35,23,HCR,1,0,0,1,10,2,0.2,25,325,26,254,-1,71,2.5,32.5,25.4,5.1,0.4803921568627451,-0.2803921568627451,0.4803996925441968
6526,2020-01-04,HCR,MRC,home/away,HCR,MRC,2,46,7,23,85.0,2019-2020 Season,7,2,46,23,HCR,1,0,0,1,11,3,0.2727272727272727,32,371,28,277,4,94,2.909090909090909,33.72727272727273,25.181818181818183,5.454545454545454,0.5666666666666667,-0.29393939393939394,0.5663716814159292
6615,2020-01-17,HCR,QUI,home/away,QUI,HCR,4,20,3,48,85.0,2019-2020 Season,3,4,20,48,HCR,0,1,0,1,12,3,0.25,35,391,32,325,3,66,2.9166666666666665,32.583333333333336,27.083333333333332,5.583333333333333,0.5447761194029851,-0.2947761194029851,0.5446865273454868
6661,2020-01-24,HCR,AFA,home/away,HCR,AFA,1,42,2,17,85.0,2019-2020 Season,2,1,42,17,HCR,1,0,0,1,13,4,0.3076923076923077,37,433,33,342,4,91,2.8461538461538463,33.30769230769231,26.307692307692307,5.384615384615385,0.5571428571428572,-0.24945054945054945,0.5569568755085436
6690,2020-01-25,HCR,AFA,home/away,HCR,AFA,1,28,2,34,85.0,2019-2020 Season,2,1,28,34,HCR,1,0,0,1,14,5,0.35714285714285715,39,461,34,376,5,85,2.7857142857142856,32.92857142857143,26.857142857142858,5.214285714285714,0.5684931506849316,-0.2113502935420744,0.5681733283526336
68,2014-10-11,MER,HCR,home/away,MER,HCR,1,34,2,27,85.0,2014-2015 Season,1,2,27,34,HCR,0,1,0,1,21,8,0.38095238095238093,48,722,47,621,1,101,2.2857142857142856,34.38095238095238,29.571428571428573,4.523809523809524,0.5105263157894737,-0.12957393483709279,0.510525149567915
137,2014-10-24,PSU,HCR,home/away,PSU,HCR,1,50,3,30,85.0,2014-2015 Season,1,3,30,50,HCR,0,1,0,1,22,8,0.36363636363636365,49,752,50,671,-1,81,2.227272727272727,34.18181818181818,30.5,4.5,0.4898989898989899,-0.12626262626262624,0.48990002040399916
184,2014-10-26,PSU,HCR,home/away,PSU,HCR,1,45,7,29,85.0,2014-2015 Season,1,7,29,45,HCR,0,1,0,1,23,8,0.34782608695652173,50,781,57,716,-7,65,2.1739130434782608,33.95652173913044,31.130434782608695,4.6521739130434785,0.43457943925233644,-0.08675335229581471,0.4348582362149939
196,2014-10-31,SAC,HCR,home/away,HCR,SAC,3,27,0,30,85.0,2014-2015 Season,3,0,30,27,HCR,1,0,0,1,24,9,0.375,53,811,57,743,-4,68,2.2083333333333335,33.791666666666664,30.958333333333332,4.583333333333333,0.4636363636363636,-0.08863636363636362,0.46368438428524267
250,2014-11-07,RIT,HCR,home/away,Tie,Tie,3,31,3,37,85.0,2014-2015 Season,3,3,37,31,HCR,0,0,1,1,25,9,0.36,56,848,60,774,-4,74,2.24,33.92,30.96,4.64,0.46551724137931033,-0.10551724137931034,0.4655581947743468
280,2014-11-08,RIT,HCR,home/away,HCR,RIT,2,28,1,21,85.0,2014-2015 Season,2,1,21,28,HCR,1,0,0,1,26,10,0.38461538461538464,58,869,61,802,-3,67,2.230769230769231,33.42307692307692,30.846153846153847,4.576923076923077,0.47478991596638653,-0.0901745313510019,0.4748059280169372
305,2014-11-14,ARM,HCR,home/away,ARM,HCR,4,32,5,36,,2014-2015 Season,4,5,36,32,HCR,0,1,0,1,27,10,0.37037037037037035,62,905,66,834,-4,71,2.2962962962962963,33.51851851851852,30.88888888888889,4.7407407407407405,0.46875,-0.09837962962962965,0.468780487804878
333,2014-11-15,ARM,HCR,home/away,Tie,Tie,0,34,0,27,,2014-2015 Season,0,0,27,34,HCR,0,0,1,1,28,10,0.35714285714285715,62,932,66,868,-4,64,2.2142857142857144,33.285714285714285,31.0,4.571428571428571,0.46875,-0.11160714285714285,0.468780487804878
454,2014-12-05,NIA,HCR,home/away,HCR,NIA,4,29,1,30,85.0,2014-2015 Season,4,1,30,29,HCR,1,0,0,1,29,11,0.3793103448275862,66,962,67,897,-1,65,2.2758620689655173,33.172413793103445,30.93103448275862,4.586206896551724,0.4924812030075188,-0.11317085817993261,0.4924816280384398
479,2014-12-06,NIA,HCR,home/away,HCR,NIA,4,25,2,27,85.0,2014-2015 Season,4,2,27,25,HCR,1,0,0,1,30,12,0.4,70,989,69,922,1,67,2.3333333333333335,32.96666666666667,30.733333333333334,4.633333333333334,0.5071942446043165,-0.10719424460431648,0.5071938722699514
603,2015-01-09,CNS,HCR,home/away,CNS,HCR,1,27,2,24,85.0,2014-2015 Season,1,2,24,27,HCR,0,1,0,1,31,12,0.3870967741935484,71,1013,71,949,0,64,2.2903225806451615,32.67741935483871,30.612903225806452,4.580645161290323,0.5,-0.11290322580645162,0.5
645,2015-01-10,CNS,HCR,home/away,CNS,HCR,1,29,2,25,85.0,2014-2015 Season,1,2,25,29,HCR,0,1,0,1,32,12,0.375,72,1038,73,978,-1,60,2.25,32.4375,30.5625,4.53125,0.49310344827586206,-0.11810344827586206,0.49310377627699037
668,2015-01-16,MRC,HCR,home/away,MRC,HCR,1,30,2,32,85.0,2014-2015 Season,1,2,32,30,HCR,0,1,0,1,33,12,0.36363636363636365,73,1070,75,1008,-2,62,2.212121212121212,32.42424242424242,30.545454545454547,4.484848484848484,0.4864864864864865,-0.12285012285012287,0.48648895380682855
696,2015-01-17,MRC,HCR,home/away,MRC,HCR,4,27,5,32,85.0,2014-2015 Season,4,5,32,27,HCR,0,1,0,1,34,12,0.35294117647058826,77,1102,80,1035,-3,67,2.264705882352941,32.411764705882355,30.441176470588236,4.617647058823529,0.48089171974522293,-0.12795054327463468,0.48089869413577746
829,2015-02-06,BEN,HCR,home/away,BEN,HCR,3,33,4,29,85.0,2014-2015 Season,3,4,29,33,HCR,0,1,0,1,35,12,0.34285714285714286,80,1131,84,1068,-4,63,2.2857142857142856,32.31428571428572,30.514285714285716,4.685714285714286,0.47560975609756095,-0.1327526132404181,0.4756242568370987
938,2015-02-20,SAC,HCR,home/away,HCR,SAC,1,36,0,32,85.0,2014-2015 Season,1,0,32,36,HCR,1,0,0,1,36,13,0.3611111111111111,81,1163,84,1104,-3,59,2.25,32.30555555555556,30.666666666666668,4.583333333333333,0.4818181818181818,-0.12070707070707071,0.48182419035029744
1023,2015-02-28,BEN,HCR,home/away,HCR,BEN,2,33,1,27,85.0,2014-2015 Season,2,1,27,33,HCR,1,0,0,1,37,14,0.3783783783783784,83,1190,85,1137,-2,53,2.2432432432432434,32.16216216216216,30.72972972972973,4.54054054054054,0.4880952380952381,-0.10971685971685968,0.4880969250389684
1237,2015-10-10,QUI,HCR,home/away,QUI,HCR,2,39,4,18,85.0,2015-2016 Season,2,4,18,39,HCR,0,1,0,1,20,12,0.6,71,668,48,548,23,120,3.55,33.4,27.4,5.95,0.6932773109243697,-0.09327731092436975,0.6863172226004084
1280,2015-10-16,PRV,HCR,home/away,PRV,HCR,1,27,4,32,85.0,2015-2016 Season,1,4,32,27,HCR,0,1,0,1,21,12,0.5714285714285714,72,700,52,575,20,125,3.4285714285714284,33.333333333333336,27.38095238095238,5.904761904761905,0.6612903225806451,-0.08986175115207373,0.6572008113590264
1314,2015-10-23,CNS,HCR,home/away,CNS,HCR,3,18,4,38,85.0,2015-2016 Season,3,4,38,18,HCR,0,1,0,1,22,12,0.5454545454545454,75,738,56,593,19,145,3.409090909090909,33.54545454545455,26.954545454545453,5.954545454545454,0.6450381679389313,-0.0995836224843859,0.6420499942928889
1339,2015-10-24,CNS,HCR,home/away,HCR,CNS,4,25,1,35,85.0,2015-2016 Season,4,1,35,25,HCR,1,0,0,1,23,13,0.5652173913043478,79,773,57,618,22,155,3.4347826086956523,33.608695652173914,26.869565217391305,5.913043478260869,0.6617647058823529,-0.09654731457800514,0.6576396206533193
1409,2015-10-31,BRN,HCR,home/away,HCR,BRN,7,31,5,35,85.0,2015-2016 Season,7,5,35,31,HCR,1,0,0,1,24,14,0.5833333333333334,86,808,62,649,24,159,3.5833333333333335,33.666666666666664,27.041666666666668,6.166666666666667,0.6621621621621622,-0.0788288288288288,0.6580071174377224
1459,2015-11-07,SAC,HCR,home/away,SAC,HCR,1,18,2,24,85.0,2015-2016 Season,1,2,24,18,HCR,0,1,0,1,25,14,0.56,87,832,64,667,23,165,3.48,33.28,26.68,6.04,0.652317880794702,-0.09231788079470193,0.6488641234462066
1475,2015-11-12,AFA,HCR,home/away,HCR,AFA,3,29,1,24,85.0,2015-2016 Season,3,1,24,29,HCR,1,0,0,1,26,15,0.5769230769230769,90,856,65,696,25,160,3.4615384615384617,32.92307692307692,26.76923076923077,5.961538461538462,0.6612903225806451,-0.08436724565756826,0.6572008113590264
1499,2015-11-13,AFA,HCR,home/away,AFA,HCR,1,32,5,22,85.0,2015-2016 Season,1,5,22,32,HCR,0,1,0,1,27,15,0.5555555555555556,91,878,70,728,21,150,3.3703703703703702,32.51851851851852,26.962962962962962,5.962962962962963,0.6304347826086957,-0.0748792270531401,0.6282527881040892
1689,2015-12-11,BEN,HCR,home/away,Tie,Tie,1,34,1,30,85.0,2015-2016 Season,1,1,30,34,HCR,0,0,1,1,28,15,0.5357142857142857,92,908,71,762,21,146,3.2857142857142856,32.42857142857143,27.214285714285715,5.821428571428571,0.6288343558282209,-0.0931200701139352,0.6267308404294706
1710,2015-12-12,BEN,HCR,home/away,HCR,BEN,2,33,1,30,85.0,2015-2016 Season,2,1,30,33,HCR,1,0,0,1,29,16,0.5517241379310345,94,938,72,795,22,143,3.2413793103448274,32.3448275862069,27.413793103448278,5.724137931034483,0.6325301204819277,-0.08080598255089322,0.6302425106990014
